contestId,index,name,tags,rating,solvedCount,vector
474,F,Ant colony,data structures math number theory,2100.0,6385,data structures math number theory 2100.0
474,E,Pillars,binary search data structures dp sortings trees,2000.0,2698,binary search data structures dp sortings trees 2000.0
474,D,Flowers,dp,1700.0,20912,dp 1700.0
474,C,Captain Marmot,brute force geometry,2000.0,2951,brute force geometry 2000.0
474,B,Worms,binary search implementation,1200.0,36643,binary search implementation 1200.0
474,A,Keyboard,implementation,900.0,36169,implementation 900.0
472,G,Design Tutorial: Increase the Constraints,bitmasks data structures fft,2800.0,345,bitmasks data structures fft 2800.0
472,F,Design Tutorial: Change the Goal,constructive algorithms math matrices,2700.0,239,constructive algorithms math matrices 2700.0
472,E,Design Tutorial: Learn from a Game,constructive algorithms implementation,2800.0,118,constructive algorithms implementation 2800.0
472,D,Design Tutorial: Inverse the Problem,dfs and similar dsu shortest paths trees,1900.0,4299,dfs and similar dsu shortest paths trees 1900.0
472,C,Design Tutorial: Make It Nondeterministic,greedy,1400.0,6205,greedy 1400.0
472,B,Design Tutorial: Learn from Life,,1300.0,6886, 1300.0
472,A,Design Tutorial: Learn from Math,math number theory,800.0,49694,math number theory 800.0
471,E,MUH and Lots and Lots of Segments,data structures dsu,2700.0,71,data structures dsu 2700.0
471,D,MUH and Cube Walls,string suffix structures strings,1800.0,6359,string suffix structures strings 1800.0
471,C,MUH and House of Cards,binary search brute force greedy math,1700.0,3440,binary search brute force greedy math 1700.0
471,B,MUH and Important Things,implementation sortings,1300.0,5743,implementation sortings 1300.0
471,A,MUH and Sticks,implementation,1100.0,12707,implementation 1100.0
470,H,Array Sorting,*special,2300.0,176,*special 2300.0
470,G,Hamming Distance,*special,2300.0,86,*special 2300.0
470,F,Pairwise Sums,*special,2300.0,93,*special 2300.0
470,E,Chessboard,*special,1900.0,185,*special 1900.0
470,D,Caesar Cipher,*special,1900.0,141,*special 1900.0
470,C,Eval,*special,1900.0,165,*special 1900.0
470,B,Hexakosioihexekontahexaphobia,*special,1800.0,248,*special 1800.0
470,A,Crystal Ball Sequence,*special implementation,1400.0,648,*special implementation 1400.0
469,B,Chat Online,implementation,1300.0,11542,implementation 1300.0
469,A,I Wanna Be the Guy,greedy implementation,800.0,76751,greedy implementation 800.0
468,E,Permanent,dp graph matchings math meet-in-the-middle,3100.0,248,dp graph matchings math meet-in-the-middle 3100.0
468,D,Tree,graph matchings,3100.0,307,graph matchings 3100.0
468,C,Hack it!,binary search constructive algorithms math,2500.0,1853,binary search constructive algorithms math 2500.0
468,B,Two Sets,2-sat dfs and similar dsu graph matchings greedy,2000.0,3422,2-sat dfs and similar dsu graph matchings greedy 2000.0
468,A,24 Game,constructive algorithms greedy math,1500.0,7350,constructive algorithms greedy math 1500.0
467,E,Alex and Complicated Task,data structures dp greedy,2300.0,703,data structures dp greedy 2300.0
467,D,Fedor and Essay,dfs and similar dp graphs hashing strings,2400.0,1573,dfs and similar dp graphs hashing strings 2400.0
467,C,George and Job,dp implementation,1700.0,12816,dp implementation 1700.0
467,B,Fedor and New Game,bitmasks brute force constructive algorithms implementation,1100.0,31494,bitmasks brute force constructive algorithms implementation 1100.0
467,A,George and Accommodation,implementation,800.0,94345,implementation 800.0
466,E,Information Graph,dfs and similar dsu graphs trees,2100.0,1829,dfs and similar dsu graphs trees 2100.0
466,D,Increase Sequence,combinatorics dp,2100.0,2578,combinatorics dp 2100.0
466,C,Number of Ways,binary search brute force data structures dp two pointers,1700.0,30745,binary search brute force data structures dp two pointers 1700.0
466,B,Wonder Room,brute force math,2000.0,4303,brute force math 2000.0
466,A,Cheap Travel,implementation,1200.0,50622,implementation 1200.0
465,B,Inbox (100500),implementation,1000.0,9502,implementation 1000.0
465,A,inc ARG,implementation,900.0,9159,implementation 900.0
464,E,The Classic Problem,data structures graphs shortest paths,3000.0,914,data structures graphs shortest paths 3000.0
464,D,World of Darkraft - 2,dp probabilities,2700.0,591,dp probabilities 2700.0
464,C,Substitutes in Number,dp,2100.0,1595,dp 2100.0
464,B,Restore Cube ,brute force geometry,2000.0,1624,brute force geometry 2000.0
464,A,No to Palindromes!,greedy strings,1700.0,5618,greedy strings 1700.0
463,E,Caisa and Tree,brute force dfs and similar math number theory trees,2100.0,1269,brute force dfs and similar math number theory trees 2100.0
463,D,Gargari and Permutations,dfs and similar dp graphs implementation,1900.0,5403,dfs and similar dp graphs implementation 1900.0
463,C,Gargari and Bishops,greedy hashing implementation,1900.0,7939,greedy hashing implementation 1900.0
463,B,Caisa and Pylons,brute force implementation math,1100.0,22495,brute force implementation math 1100.0
463,A,Caisa and Sugar,brute force implementation,1200.0,8365,brute force implementation 1200.0
462,B,Appleman and Card Game,greedy,1300.0,12541,greedy 1300.0
462,A,Appleman and Easy Task,brute force implementation,1000.0,15245,brute force implementation 1000.0
461,E,Appleman and a Game,binary search shortest paths strings,3000.0,293,binary search shortest paths strings 3000.0
461,D,Appleman and Complicated Task,dsu math,2800.0,324,dsu math 2800.0
461,C,Appleman and a Sheet of Paper,data structures implementation,2200.0,1275,data structures implementation 2200.0
461,B,Appleman and Tree,dfs and similar dp trees,2000.0,4717,dfs and similar dp trees 2000.0
461,A,Appleman and Toastman,greedy sortings,1200.0,14216,greedy sortings 1200.0
460,E,Roland and Rose,brute force geometry math sortings,2700.0,316,brute force geometry math sortings 2700.0
460,D,Little Victor and Set,brute force constructive algorithms math,2300.0,934,brute force constructive algorithms math 2300.0
460,C,Present,binary search data structures greedy,1700.0,5559,binary search data structures greedy 1700.0
460,B,Little Dima and Equation,brute force implementation math number theory,1500.0,10881,brute force implementation math number theory 1500.0
460,A,Vasya and Socks,brute force implementation math,900.0,39786,brute force implementation math 900.0
459,E,Pashmak and Graph,dp sortings,1900.0,4872,dp sortings 1900.0
459,D,Pashmak and Parmida's problem,data structures divide and conquer sortings,1800.0,8230,data structures divide and conquer sortings 1800.0
459,C,Pashmak and Buses,combinatorics constructive algorithms math,1900.0,5855,combinatorics constructive algorithms math 1900.0
459,B,Pashmak and Flowers,combinatorics implementation sortings,1300.0,33693,combinatorics implementation sortings 1300.0
459,A,Pashmak and Garden,implementation,1200.0,28115,implementation 1200.0
457,F,An easy problem about trees,dp games greedy trees,3200.0,69,dp games greedy trees 3200.0
457,E,Flow Optimality,constructive algorithms flows math,3000.0,68,constructive algorithms flows math 3000.0
457,D,Bingo!,combinatorics math probabilities,2700.0,241,combinatorics math probabilities 2700.0
457,C,Elections,brute force,2100.0,804,brute force 2100.0
457,B,Distributed Join,greedy,1900.0,1099,greedy 1900.0
457,A,Golden System,math meet-in-the-middle,1700.0,1159,math meet-in-the-middle 1700.0
456,B,Fedya and Maths,math number theory,1200.0,14452,math number theory 1200.0
456,A,Laptops,sortings,1100.0,38623,sortings 1100.0
455,E,Function,data structures,2900.0,587,data structures 2900.0
455,D,Serega and Fun,data structures,2700.0,2440,data structures 2700.0
455,C,Civilization,dfs and similar dp dsu ternary search trees,2100.0,4690,dfs and similar dp dsu ternary search trees 2100.0
455,B,A Lot of Games,dfs and similar dp games implementation strings trees,1900.0,5160,dfs and similar dp games implementation strings trees 1900.0
455,A,Boredom,dp,1500.0,47180,dp 1500.0
454,B,Little Pony and Sort by Shift,implementation,1200.0,16447,implementation 1200.0
454,A,Little Pony and Crystal Mine,implementation,800.0,13246,implementation 800.0
453,E,Little Pony and Lord Tirek,data structures,3100.0,536,data structures 3100.0
453,D,Little Pony and Elements of Harmony,dp matrices,3000.0,419,dp matrices 3000.0
453,C,Little Pony and Summer Sun Celebration,constructive algorithms dfs and similar graphs,2200.0,1482,constructive algorithms dfs and similar graphs 2200.0
453,B,Little Pony and Harmony Chest,bitmasks brute force dp,2000.0,4154,bitmasks brute force dp 2000.0
453,A,Little Pony and Expected Maximum,probabilities,1600.0,8977,probabilities 1600.0
452,F,Permutation,data structures divide and conquer hashing,2700.0,979,data structures divide and conquer hashing 2700.0
452,E,Three strings,data structures dsu string suffix structures strings,2400.0,914,data structures dsu string suffix structures strings 2400.0
452,D,"Washer, Dryer, Folder",greedy implementation,1900.0,1352,greedy implementation 1900.0
452,C,Magic Trick,combinatorics math probabilities,2100.0,1300,combinatorics math probabilities 2100.0
452,B,4-point polyline,brute force constructive algorithms geometry trees,1800.0,1928,brute force constructive algorithms geometry trees 1800.0
452,A,Eevee,brute force implementation strings,1000.0,7167,brute force implementation strings 1000.0
451,E,Devu and Flowers,bitmasks combinatorics number theory,2300.0,2732,bitmasks combinatorics number theory 2300.0
451,D,Count Good Substrings,math,2000.0,4357,math 2000.0
451,C,Predict Outcome of the Game,brute force implementation math,1700.0,3179,brute force implementation math 1700.0
451,B,Sort the Array,implementation sortings,1300.0,37215,implementation sortings 1300.0
451,A,Game With Sticks,implementation,900.0,55145,implementation 900.0
450,B,Jzzhu and Sequences,implementation math,1300.0,22773,implementation math 1300.0
450,A,Jzzhu and Children,implementation,1000.0,27021,implementation 1000.0
449,E,Jzzhu and Squares,dp math number theory,2900.0,250,dp math number theory 2900.0
449,D,Jzzhu and Numbers,bitmasks combinatorics dp,2400.0,3372,bitmasks combinatorics dp 2400.0
449,C,Jzzhu and Apples,constructive algorithms number theory,2500.0,2064,constructive algorithms number theory 2500.0
449,B,Jzzhu and Cities,graphs greedy shortest paths,2000.0,6582,graphs greedy shortest paths 2000.0
449,A,Jzzhu and Chocolate,greedy math,1700.0,3769,greedy math 1700.0
448,E,Divisors,brute force dfs and similar implementation number theory,2200.0,1372,brute force dfs and similar implementation number theory 2200.0
448,D,Multiplication Table,binary search brute force,1800.0,11426,binary search brute force 1800.0
448,C,Painting Fence,divide and conquer dp greedy,1900.0,7108,divide and conquer dp greedy 1900.0
448,B,Suffix Structures,implementation strings,1400.0,14325,implementation strings 1400.0
448,A,Rewards,implementation,800.0,22414,implementation 800.0
447,B,DZY Loves Strings,greedy implementation,1000.0,18462,greedy implementation 1000.0
447,A,DZY Loves Hash,implementation,800.0,8540,implementation 800.0
446,E,DZY Loves Bridges,math matrices,3100.0,102,math matrices 3100.0
446,D,DZY Loves Games,math matrices probabilities,2800.0,299,math matrices probabilities 2800.0
446,C,DZY Loves Fibonacci Numbers,data structures math number theory,2400.0,2694,data structures math number theory 2400.0
446,B,DZY Loves Modification,brute force data structures greedy,2000.0,3325,brute force data structures greedy 2000.0
446,A,DZY Loves Sequences,dp implementation two pointers,1600.0,11583,dp implementation two pointers 1600.0
445,B,DZY Loves Chemistry,dfs and similar dsu greedy,1400.0,10841,dfs and similar dsu greedy 1400.0
445,A,DZY Loves Chessboard,dfs and similar implementation,1200.0,24436,dfs and similar implementation 1200.0
444,E,DZY Loves Planting,binary search dsu trees,2700.0,607,binary search dsu trees 2700.0
444,D,DZY Loves Strings,binary search hashing strings two pointers,2500.0,681,binary search hashing strings two pointers 2500.0
444,C,DZY Loves Colors,data structures,2400.0,2457,data structures 2400.0
444,B,DZY Loves FFT,probabilities,2300.0,966,probabilities 2300.0
444,A,DZY Loves Physics,greedy math,1600.0,3165,greedy math 1600.0
443,B,Kolya and Tandem Repeat,brute force implementation strings,1500.0,3834,brute force implementation strings 1500.0
443,A,Anton and Letters,constructive algorithms implementation,800.0,70582,constructive algorithms implementation 800.0
442,E,Gena and Second Distance,geometry,3100.0,156,geometry 3100.0
442,D,Adam and Tree,data structures trees,2600.0,809,data structures trees 2600.0
442,C,Artem and Array ,data structures greedy,2500.0,1494,data structures greedy 2500.0
442,B,Andrey and Problem,greedy math probabilities,1800.0,4626,greedy math probabilities 1800.0
442,A,Borya and Hanabi,bitmasks brute force implementation,1700.0,2037,bitmasks brute force implementation 1700.0
441,E,Valera and Number,bitmasks dp math probabilities,2400.0,487,bitmasks dp math probabilities 2400.0
441,D,Valera and Swaps,constructive algorithms dsu graphs implementation math string suffix structures,2100.0,1005,constructive algorithms dsu graphs implementation math string suffix structures 2100.0
